index,Datum,Nederbördsmängd,Kvalitet,Year,Month,Avg_nederbörd_per_dag,Max_uppmätta_nederbörd
14298,2020-03-24,0.0,G,2020,3,2.17,13.3
14299,2020-03-25,0.0,G,2020,3,2.17,13.3
14300,2020-03-26,0.0,G,2020,3,2.17,13.3
14301,2020-03-27,0.0,G,2020,3,2.17,13.3
14302,2020-03-28,0.0,G,2020,3,2.17,13.3
14303,2020-03-29,0.0,G,2020,3,2.17,13.3
14304,2020-03-30,0.0,G,2020,3,2.17,13.3
14305,2020-03-31,0.0,G,2020,3,2.17,13.3
14306,2020-04-01,0.0,G,2020,4,1.28,13.0
14307,2020-04-02,0.7,G,2020,4,1.28,13.0
14308,2020-04-03,0.0,G,2020,4,1.28,13.0
14309,2020-04-04,0.0,G,2020,4,1.28,13.0
14310,2020-04-05,0.0,G,2020,4,1.28,13.0
14311,2020-04-06,0.1,G,2020,4,1.28,13.0
14312,2020-04-07,0.0,G,2020,4,1.28,13.0
14313,2020-04-08,0.8,G,2020,4,1.28,13.0
14314,2020-04-09,0.0,G,2020,4,1.28,13.0
14315,2020-04-10,0.0,G,2020,4,1.28,13.0
14316,2020-04-11,13.0,G,2020,4,1.28,13.0
14317,2020-04-12,0.0,G,2020,4,1.28,13.0
14318,2020-04-13,0.0,G,2020,4,1.28,13.0
14319,2020-04-14,0.9,G,2020,4,1.28,13.0
14320,2020-04-15,0.0,G,2020,4,1.28,13.0
14321,2020-04-16,0.0,G,2020,4,1.28,13.0
14322,2020-04-17,0.0,G,2020,4,1.28,13.0
14323,2020-04-18,0.0,G,2020,4,1.28,13.0
14324,2020-04-19,0.0,G,2020,4,1.28,13.0
14325,2020-04-20,0.0,G,2020,4,1.28,13.0
14326,2020-04-21,0.0,G,2020,4,1.28,13.0
14327,2020-04-22,0.0,G,2020,4,1.28,13.0
14328,2020-04-23,0.0,G,2020,4,1.28,13.0
14329,2020-04-24,0.0,G,2020,4,1.28,13.0
14330,2020-04-25,0.0,G,2020,4,1.28,13.0
14331,2020-04-26,0.1,G,2020,4,1.28,13.0
14332,2020-04-27,9.0,G,2020,4,1.28,13.0
14333,2020-04-28,6.9,G,2020,4,1.28,13.0
14334,2020-04-29,0.0,G,2020,4,1.28,13.0
14335,2020-04-30,6.9,G,2020,4,1.28,13.0
14336,2020-05-01,5.7,G,2020,5,1.08,9.8
14337,2020-05-02,4.8,G,2020,5,1.08,9.8
14338,2020-05-03,0.0,G,2020,5,1.08,9.8
14339,2020-05-04,0.3,G,2020,5,1.08,9.8
14340,2020-05-05,0.0,G,2020,5,1.08,9.8
14341,2020-05-06,0.0,G,2020,5,1.08,9.8
14342,2020-05-07,0.0,G,2020,5,1.08,9.8
14343,2020-05-08,0.0,G,2020,5,1.08,9.8
14344,2020-05-09,0.4,G,2020,5,1.08,9.8
14345,2020-05-10,4.4,G,2020,5,1.08,9.8
14346,2020-05-11,0.0,G,2020,5,1.08,9.8
14347,2020-05-12,0.3,G,2020,5,1.08,9.8
14348,2020-05-13,0.0,G,2020,5,1.08,9.8
14349,2020-05-14,0.0,G,2020,5,1.08,9.8
14350,2020-05-15,0.0,G,2020,5,1.08,9.8
14351,2020-05-16,0.0,G,2020,5,1.08,9.8
14352,2020-05-17,0.0,G,2020,5,1.08,9.8
14353,2020-05-18,1.4,G,2020,5,1.08,9.8
14354,2020-05-19,0.3,G,2020,5,1.08,9.8
14355,2020-05-20,0.0,G,2020,5,1.08,9.8
14356,2020-05-21,0.0,G,2020,5,1.08,9.8
14357,2020-05-22,3.8,G,2020,5,1.08,9.8
14358,2020-05-23,9.8,G,2020,5,1.08,9.8
14359,2020-05-24,2.2,G,2020,5,1.08,9.8
14360,2020-05-25,0.0,G,2020,5,1.08,9.8
14361,2020-05-26,0.0,G,2020,5,1.08,9.8
14362,2020-05-27,0.0,G,2020,5,1.08,9.8
14363,2020-05-28,0.0,G,2020,5,1.08,9.8
14364,2020-05-29,0.0,G,2020,5,1.08,9.8
14365,2020-05-30,0.0,G,2020,5,1.08,9.8
14366,2020-05-31,0.0,G,2020,5,1.08,9.8
14367,2020-06-01,0.0,G,2020,6,2.11,17.9
14368,2020-06-02,0.0,G,2020,6,2.11,17.9
14369,2020-06-03,0.5,G,2020,6,2.11,17.9
14370,2020-06-04,2.9,G,2020,6,2.11,17.9
14371,2020-06-05,7.2,G,2020,6,2.11,17.9
14372,2020-06-06,8.3,G,2020,6,2.11,17.9
14373,2020-06-07,0.0,G,2020,6,2.11,17.9
14374,2020-06-08,0.0,G,2020,6,2.11,17.9
14375,2020-06-09,0.0,G,2020,6,2.11,17.9
14376,2020-06-10,0.0,G,2020,6,2.11,17.9
14377,2020-06-11,0.0,G,2020,6,2.11,17.9
14378,2020-06-12,0.0,G,2020,6,2.11,17.9
14379,2020-06-13,0.0,G,2020,6,2.11,17.9
14380,2020-06-14,0.0,G,2020,6,2.11,17.9
14381,2020-06-15,0.0,G,2020,6,2.11,17.9
14382,2020-06-16,0.5,G,2020,6,2.11,17.9
14383,2020-06-17,0.0,G,2020,6,2.11,17.9
14384,2020-06-18,0.0,G,2020,6,2.11,17.9
14385,2020-06-19,4.9,G,2020,6,2.11,17.9
14386,2020-06-20,17.9,G,2020,6,2.11,17.9
14387,2020-06-21,0.5,G,2020,6,2.11,17.9
14388,2020-06-22,1.7,G,2020,6,2.11,17.9
14389,2020-06-23,0.0,G,2020,6,2.11,17.9
14390,2020-06-24,0.0,G,2020,6,2.11,17.9
14391,2020-06-25,0.0,G,2020,6,2.11,17.9
14392,2020-06-26,1.0,G,2020,6,2.11,17.9
14393,2020-06-27,6.5,G,2020,6,2.11,17.9
14394,2020-06-28,2.5,G,2020,6,2.11,17.9
14395,2020-06-29,5.5,G,2020,6,2.11,17.9
14396,2020-06-30,3.3,G,2020,6,2.11,17.9
14397,2020-07-01,0.8,G,2020,7,3.62,16.5
14398,2020-07-02,0.0,G,2020,7,3.62,16.5
14399,2020-07-03,15.2,G,2020,7,3.62,16.5
14400,2020-07-04,7.7,G,2020,7,3.62,16.5
14401,2020-07-05,16.5,G,2020,7,3.62,16.5
14402,2020-07-06,8.0,G,2020,7,3.62,16.5
14403,2020-07-07,1.3,G,2020,7,3.62,16.5
14404,2020-07-08,0.0,G,2020,7,3.62,16.5
14405,2020-07-09,0.0,G,2020,7,3.62,16.5
14406,2020-07-10,0.0,G,2020,7,3.62,16.5
14407,2020-07-11,0.0,G,2020,7,3.62,16.5
14408,2020-07-12,0.0,G,2020,7,3.62,16.5
14409,2020-07-13,6.1,G,2020,7,3.62,16.5
14410,2020-07-14,12.5,G,2020,7,3.62,16.5
14411,2020-07-15,0.0,G,2020,7,3.62,16.5
14412,2020-07-16,0.0,G,2020,7,3.62,16.5
14413,2020-07-17,0.0,G,2020,7,3.62,16.5
14414,2020-07-18,0.7,G,2020,7,3.62,16.5
14415,2020-07-19,3.1,G,2020,7,3.62,16.5
14416,2020-07-20,0.0,G,2020,7,3.62,16.5
14417,2020-07-21,0.0,G,2020,7,3.62,16.5
14418,2020-07-22,0.0,G,2020,7,3.62,16.5
14419,2020-07-23,7.0,G,2020,7,3.62,16.5
14420,2020-07-24,12.9,G,2020,7,3.62,16.5
14421,2020-07-25,0.2,G,2020,7,3.62,16.5
14422,2020-07-26,1.5,G,2020,7,3.62,16.5
14423,2020-07-27,6.9,G,2020,7,3.62,16.5
14424,2020-07-28,10.0,G,2020,7,3.62,16.5
14425,2020-07-29,1.7,G,2020,7,3.62,16.5
14426,2020-07-30,0.0,G,2020,7,3.62,16.5
14427,2020-07-31,0.0,G,2020,7,3.62,16.5
14428,2020-08-01,0.0,G,2020,8,0.9,9.4
14429,2020-08-02,0.7,G,2020,8,0.9,9.4
14430,2020-08-03,0.0,G,2020,8,0.9,9.4
14431,2020-08-04,1.1,G,2020,8,0.9,9.4
14432,2020-08-05,9.4,G,2020,8,0.9,9.4
14433,2020-08-06,0.3,G,2020,8,0.9,9.4
14434,2020-08-07,0.0,G,2020,8,0.9,9.4
14435,2020-08-08,0.0,G,2020,8,0.9,9.4
14436,2020-08-09,0.0,G,2020,8,0.9,9.4
14437,2020-08-10,0.0,G,2020,8,0.9,9.4
14438,2020-08-11,0.0,G,2020,8,0.9,9.4
14439,2020-08-12,0.0,G,2020,8,0.9,9.4
14440,2020-08-13,0.0,G,2020,8,0.9,9.4
14441,2020-08-14,0.0,G,2020,8,0.9,9.4
14442,2020-08-15,0.0,G,2020,8,0.9,9.4
14443,2020-08-16,0.0,G,2020,8,0.9,9.4
14444,2020-08-17,0.0,G,2020,8,0.9,9.4
14445,2020-08-18,0.0,G,2020,8,0.9,9.4
14446,2020-08-19,2.6,G,2020,8,0.9,9.4
14447,2020-08-20,1.2,G,2020,8,0.9,9.4
14448,2020-08-21,4.0,G,2020,8,0.9,9.4
14449,2020-08-22,3.4,G,2020,8,0.9,9.4
14450,2020-08-23,0.0,G,2020,8,0.9,9.4
14451,2020-08-24,0.2,G,2020,8,0.9,9.4
14452,2020-08-25,4.0,G,2020,8,0.9,9.4
14453,2020-08-26,0.4,G,2020,8,0.9,9.4
14454,2020-08-27,0.0,G,2020,8,0.9,9.4
14455,2020-08-28,0.6,G,2020,8,0.9,9.4
14456,2020-08-29,0.1,G,2020,8,0.9,9.4
14457,2020-08-30,0.0,G,2020,8,0.9,9.4
14458,2020-08-31,0.0,G,2020,8,0.9,9.4
14459,2020-09-01,0.0,G,2020,9,2.52,24.4
14460,2020-09-02,0.0,G,2020,9,2.52,24.4
14461,2020-09-03,3.1,G,2020,9,2.52,24.4
14462,2020-09-04,0.8,G,2020,9,2.52,24.4
14463,2020-09-05,7.5,G,2020,9,2.52,24.4
14464,2020-09-06,0.3,G,2020,9,2.52,24.4
14465,2020-09-07,4.0,G,2020,9,2.52,24.4
14466,2020-09-08,3.8,G,2020,9,2.52,24.4
14467,2020-09-09,1.2,G,2020,9,2.52,24.4
14468,2020-09-10,0.0,G,2020,9,2.52,24.4
14469,2020-09-11,6.8,G,2020,9,2.52,24.4
14470,2020-09-12,9.2,G,2020,9,2.52,24.4
14471,2020-09-13,11.0,G,2020,9,2.52,24.4
14472,2020-09-14,0.0,G,2020,9,2.52,24.4
14473,2020-09-15,0.0,G,2020,9,2.52,24.4
14474,2020-09-16,0.0,G,2020,9,2.52,24.4
14475,2020-09-17,0.0,G,2020,9,2.52,24.4
14476,2020-09-18,0.0,G,2020,9,2.52,24.4
14477,2020-09-19,0.0,G,2020,9,2.52,24.4
14478,2020-09-20,0.0,G,2020,9,2.52,24.4
14479,2020-09-21,0.0,G,2020,9,2.52,24.4
14480,2020-09-22,0.0,G,2020,9,2.52,24.4
14481,2020-09-23,0.9,G,2020,9,2.52,24.4
14482,2020-09-24,2.4,G,2020,9,2.52,24.4
14483,2020-09-25,24.4,G,2020,9,2.52,24.4
14484,2020-09-26,0.1,G,2020,9,2.52,24.4
14485,2020-09-27,0.0,G,2020,9,2.52,24.4
14486,2020-09-28,0.2,G,2020,9,2.52,24.4
14487,2020-09-29,0.0,G,2020,9,2.52,24.4
14488,2020-09-30,0.0,G,2020,9,2.52,24.4
14489,2020-10-01,0.0,G,2020,10,4.65,30.7
14490,2020-10-02,0.0,G,2020,10,4.65,30.7
14491,2020-10-03,0.0,G,2020,10,4.65,30.7
14492,2020-10-04,17.5,G,2020,10,4.65,30.7
14493,2020-10-05,0.8,G,2020,10,4.65,30.7
14494,2020-10-06,2.3,G,2020,10,4.65,30.7
14495,2020-10-07,2.0,G,2020,10,4.65,30.7
14496,2020-10-08,13.6,G,2020,10,4.65,30.7
14497,2020-10-09,9.2,G,2020,10,4.65,30.7
14498,2020-10-10,8.2,G,2020,10,4.65,30.7
14499,2020-10-11,3.8,G,2020,10,4.65,30.7
14500,2020-10-12,0.2,G,2020,10,4.65,30.7
14501,2020-10-13,0.0,G,2020,10,4.65,30.7
14502,2020-10-14,0.0,G,2020,10,4.65,30.7
14503,2020-10-15,0.0,G,2020,10,4.65,30.7
14504,2020-10-16,0.2,G,2020,10,4.65,30.7
14505,2020-10-17,0.2,G,2020,10,4.65,30.7
14506,2020-10-18,0.0,G,2020,10,4.65,30.7
14507,2020-10-19,0.0,G,2020,10,4.65,30.7
14508,2020-10-20,13.4,G,2020,10,4.65,30.7
14509,2020-10-21,30.7,G,2020,10,4.65,30.7
14510,2020-10-22,6.0,G,2020,10,4.65,30.7
14511,2020-10-23,5.4,G,2020,10,4.65,30.7
14512,2020-10-24,0.5,G,2020,10,4.65,30.7
14513,2020-10-25,7.0,G,2020,10,4.65,30.7
14514,2020-10-26,0.4,G,2020,10,4.65,30.7
14515,2020-10-27,8.6,G,2020,10,4.65,30.7
14516,2020-10-28,8.0,G,2020,10,4.65,30.7
14517,2020-10-29,1.3,G,2020,10,4.65,30.7
14518,2020-10-30,1.6,G,2020,10,4.65,30.7
14519,2020-10-31,3.2,G,2020,10,4.65,30.7
14520,2020-11-01,13.6,G,2020,11,3.45,13.6
14521,2020-11-02,11.0,G,2020,11,3.45,13.6
14522,2020-11-03,5.6,G,2020,11,3.45,13.6
14523,2020-11-04,0.0,G,2020,11,3.45,13.6
14524,2020-11-05,0.2,G,2020,11,3.45,13.6
14525,2020-11-06,0.0,G,2020,11,3.45,13.6
14526,2020-11-07,0.0,G,2020,11,3.45,13.6
14527,2020-11-08,0.0,G,2020,11,3.45,13.6
14528,2020-11-09,0.2,G,2020,11,3.45,13.6
14529,2020-11-10,0.0,G,2020,11,3.45,13.6
14530,2020-11-11,0.9,G,2020,11,3.45,13.6
14531,2020-11-12,0.6,G,2020,11,3.45,13.6
14532,2020-11-13,3.5,G,2020,11,3.45,13.6
14533,2020-11-14,0.2,G,2020,11,3.45,13.6
14534,2020-11-15,3.5,G,2020,11,3.45,13.6
14535,2020-11-16,3.1,Y,2020,11,3.45,13.6
14536,2020-11-17,12.4,Y,2020,11,3.45,13.6
14537,2020-11-18,7.0,Y,2020,11,3.45,13.6
14538,2020-11-19,1.5,Y,2020,11,3.45,13.6
14539,2020-11-20,5.4,Y,2020,11,3.45,13.6
14540,2020-11-21,13.5,Y,2020,11,3.45,13.6
14541,2020-11-22,2.0,Y,2020,11,3.45,13.6
14542,2020-11-23,5.9,Y,2020,11,3.45,13.6
14543,2020-11-24,4.0,Y,2020,11,3.45,13.6
14544,2020-11-25,2.8,Y,2020,11,3.45,13.6
14545,2020-11-26,0.0,Y,2020,11,3.45,13.6
14546,2020-11-27,0.0,Y,2020,11,3.45,13.6
14547,2020-11-28,0.0,Y,2020,11,3.45,13.6
14548,2020-11-29,0.0,Y,2020,11,3.45,13.6
14549,2020-11-30,6.6,Y,2020,11,3.45,13.6
14550,2020-12-01,0.0,Y,2020,12,3.72,26.0
14551,2020-12-02,0.0,G,2020,12,3.72,26.0
14552,2020-12-03,0.0,G,2020,12,3.72,26.0
14553,2020-12-04,0.7,G,2020,12,3.72,26.0
14554,2020-12-05,0.0,G,2020,12,3.72,26.0
14555,2020-12-06,0.0,G,2020,12,3.72,26.0
14556,2020-12-07,0.2,G,2020,12,3.72,26.0
14557,2020-12-08,2.6,G,2020,12,3.72,26.0
14558,2020-12-09,2.5,G,2020,12,3.72,26.0
14559,2020-12-10,0.2,G,2020,12,3.72,26.0
14560,2020-12-11,0.0,G,2020,12,3.72,26.0
14561,2020-12-12,1.6,G,2020,12,3.72,26.0
14562,2020-12-13,0.2,G,2020,12,3.72,26.0
14563,2020-12-14,4.5,G,2020,12,3.72,26.0
14564,2020-12-15,4.8,G,2020,12,3.72,26.0
14565,2020-12-16,0.0,G,2020,12,3.72,26.0
14566,2020-12-17,15.2,G,2020,12,3.72,26.0
14567,2020-12-18,11.6,G,2020,12,3.72,26.0
14568,2020-12-19,1.6,G,2020,12,3.72,26.0
14569,2020-12-20,0.0,G,2020,12,3.72,26.0
14570,2020-12-21,2.6,G,2020,12,3.72,26.0
14571,2020-12-22,5.2,G,2020,12,3.72,26.0
14572,2020-12-23,0.2,G,2020,12,3.72,26.0
14573,2020-12-24,0.2,G,2020,12,3.72,26.0
14574,2020-12-25,0.0,G,2020,12,3.72,26.0
14575,2020-12-26,26.0,G,2020,12,3.72,26.0
14576,2020-12-27,24.6,G,2020,12,3.72,26.0
14577,2020-12-28,1.9,G,2020,12,3.72,26.0
14578,2020-12-29,3.0,G,2020,12,3.72,26.0
14579,2020-12-30,1.9,G,2020,12,3.72,26.0
14580,2020-12-31,4.0,G,2020,12,3.72,26.0
14581,2021-01-01,0.0,G,2021,1,2.63,22.7
14582,2021-01-02,0.0,G,2021,1,2.63,22.7
14583,2021-01-03,0.3,G,2021,1,2.63,22.7
14584,2021-01-04,0.0,G,2021,1,2.63,22.7
14585,2021-01-05,0.0,G,2021,1,2.63,22.7
14586,2021-01-06,5.0,G,2021,1,2.63,22.7
14587,2021-01-07,0.2,G,2021,1,2.63,22.7
14588,2021-01-08,0.6,G,2021,1,2.63,22.7
14589,2021-01-09,2.8,G,2021,1,2.63,22.7
14590,2021-01-10,7.4,G,2021,1,2.63,22.7
14591,2021-01-11,16.0,G,2021,1,2.63,22.7
14592,2021-01-12,0.0,G,2021,1,2.63,22.7
14593,2021-01-13,0.1,G,2021,1,2.63,22.7
14594,2021-01-14,0.0,G,2021,1,2.63,22.7
14595,2021-01-15,0.0,G,2021,1,2.63,22.7
14596,2021-01-16,0.0,G,2021,1,2.63,22.7
14597,2021-01-17,0.2,G,2021,1,2.63,22.7
14598,2021-01-18,1.2,G,2021,1,2.63,22.7
14599,2021-01-19,5.0,G,2021,1,2.63,22.7
14600,2021-01-20,22.7,G,2021,1,2.63,22.7
14601,2021-01-21,5.1,G,2021,1,2.63,22.7
14602,2021-01-22,11.2,G,2021,1,2.63,22.7
14603,2021-01-23,0.0,G,2021,1,2.63,22.7
14604,2021-01-24,0.4,G,2021,1,2.63,22.7
14605,2021-01-25,0.0,G,2021,1,2.63,22.7
14606,2021-01-26,0.0,G,2021,1,2.63,22.7
14607,2021-01-27,0.0,G,2021,1,2.63,22.7
14608,2021-01-28,0.2,G,2021,1,2.63,22.7
14609,2021-01-29,0.0,G,2021,1,2.63,22.7
14610,2021-01-30,0.0,G,2021,1,2.63,22.7
14611,2021-01-31,3.0,G,2021,1,2.63,22.7
14612,2021-02-01,2.4,G,2021,2,0.6,5.8
14613,2021-02-02,0.0,G,2021,2,0.6,5.8
14614,2021-02-03,0.0,G,2021,2,0.6,5.8
14615,2021-02-04,0.1,G,2021,2,0.6,5.8
14616,2021-02-05,0.0,G,2021,2,0.6,5.8
14617,2021-02-06,0.0,G,2021,2,0.6,5.8
14618,2021-02-07,0.0,G,2021,2,0.6,5.8
14619,2021-02-08,0.0,G,2021,2,0.6,5.8
14620,2021-02-09,0.0,G,2021,2,0.6,5.8
14621,2021-02-10,0.0,G,2021,2,0.6,5.8
14622,2021-02-11,0.0,G,2021,2,0.6,5.8
14623,2021-02-12,0.0,G,2021,2,0.6,5.8
14624,2021-02-13,0.0,G,2021,2,0.6,5.8
14625,2021-02-14,0.0,G,2021,2,0.6,5.8
14626,2021-02-15,0.0,G,2021,2,0.6,5.8
14627,2021-02-16,5.8,G,2021,2,0.6,5.8
14628,2021-02-17,5.3,G,2021,2,0.6,5.8
14629,2021-02-18,2.4,G,2021,2,0.6,5.8
14630,2021-02-19,0.4,G,2021,2,0.6,5.8
14631,2021-02-20,0.1,G,2021,2,0.6,5.8
14632,2021-02-21,0.0,G,2021,2,0.6,5.8
14633,2021-02-22,0.1,G,2021,2,0.6,5.8
14634,2021-02-23,0.1,G,2021,2,0.6,5.8
14635,2021-02-24,0.1,G,2021,2,0.6,5.8
14636,2021-02-25,0.0,G,2021,2,0.6,5.8
14637,2021-02-26,0.0,G,2021,2,0.6,5.8
14638,2021-02-27,0.0,G,2021,2,0.6,5.8
14639,2021-02-28,0.0,G,2021,2,0.6,5.8
14640,2021-03-01,0.0,G,2021,3,1.98,18.2
14641,2021-03-02,0.0,G,2021,3,1.98,18.2
14642,2021-03-03,0.0,G,2021,3,1.98,18.2
14643,2021-03-04,0.0,G,2021,3,1.98,18.2
14644,2021-03-05,0.0,G,2021,3,1.98,18.2
14645,2021-03-06,0.0,G,2021,3,1.98,18.2
14646,2021-03-07,0.0,G,2021,3,1.98,18.2
14647,2021-03-08,0.0,G,2021,3,1.98,18.2
14648,2021-03-09,0.0,G,2021,3,1.98,18.2
14649,2021-03-10,6.3,G,2021,3,1.98,18.2
14650,2021-03-11,18.2,G,2021,3,1.98,18.2
14651,2021-03-12,0.9,G,2021,3,1.98,18.2
14652,2021-03-13,2.0,G,2021,3,1.98,18.2
14653,2021-03-14,15.4,G,2021,3,1.98,18.2
14654,2021-03-15,0.1,G,2021,3,1.98,18.2
14655,2021-03-16,0.0,G,2021,3,1.98,18.2
14656,2021-03-17,0.0,G,2021,3,1.98,18.2
14657,2021-03-18,0.0,G,2021,3,1.98,18.2
14658,2021-03-19,0.0,G,2021,3,1.98,18.2
14659,2021-03-20,0.0,G,2021,3,1.98,18.2
14660,2021-03-21,0.0,G,2021,3,1.98,18.2
14661,2021-03-22,0.0,G,2021,3,1.98,18.2
14662,2021-03-23,0.0,G,2021,3,1.98,18.2
14663,2021-03-24,0.0,G,2021,3,1.98,18.2
14664,2021-03-25,0.2,G,2021,3,1.98,18.2
14665,2021-03-26,2.9,G,2021,3,1.98,18.2
14666,2021-03-27,2.7,G,2021,3,1.98,18.2
14667,2021-03-28,6.3,G,2021,3,1.98,18.2
14668,2021-03-29,3.3,G,2021,3,1.98,18.2
14669,2021-03-30,0.0,G,2021,3,1.98,18.2
14670,2021-03-31,3.0,G,2021,3,1.98,18.2
14671,2021-04-01,0.0,G,2021,4,0.88,10.3
14672,2021-04-02,0.2,G,2021,4,0.88,10.3
14673,2021-04-03,0.0,G,2021,4,0.88,10.3
14674,2021-04-04,3.0,G,2021,4,0.88,10.3
14675,2021-04-05,0.0,G,2021,4,0.88,10.3
14676,2021-04-06,0.0,G,2021,4,0.88,10.3
14677,2021-04-07,0.0,G,2021,4,0.88,10.3
14678,2021-04-08,9.1,G,2021,4,0.88,10.3
14679,2021-04-09,0.0,G,2021,4,0.88,10.3
14680,2021-04-10,0.0,G,2021,4,0.88,10.3
14681,2021-04-11,10.3,G,2021,4,0.88,10.3
14682,2021-04-12,2.4,G,2021,4,0.88,10.3
14683,2021-04-13,0.2,G,2021,4,0.88,10.3
14684,2021-04-14,0.0,G,2021,4,0.88,10.3
14685,2021-04-15,0.0,G,2021,4,0.88,10.3
14686,2021-04-16,0.0,G,2021,4,0.88,10.3
14687,2021-04-17,0.0,G,2021,4,0.88,10.3
14688,2021-04-18,0.0,G,2021,4,0.88,10.3
14689,2021-04-19,0.0,G,2021,4,0.88,10.3
14690,2021-04-20,0.0,G,2021,4,0.88,10.3
14691,2021-04-21,1.1,G,2021,4,0.88,10.3
14692,2021-04-22,0.0,G,2021,4,0.88,10.3
14693,2021-04-23,0.0,G,2021,4,0.88,10.3
14694,2021-04-24,0.0,G,2021,4,0.88,10.3
14695,2021-04-25,0.0,G,2021,4,0.88,10.3
14696,2021-04-26,0.0,G,2021,4,0.88,10.3
14697,2021-04-27,0.0,G,2021,4,0.88,10.3
14698,2021-04-28,0.0,G,2021,4,0.88,10.3
14699,2021-04-29,0.0,G,2021,4,0.88,10.3
14700,2021-04-30,0.0,G,2021,4,0.88,10.3
14701,2021-05-01,0.0,G,2021,5,3.56,17.2
14702,2021-05-02,1.2,G,2021,5,3.56,17.2
14703,2021-05-03,0.5,G,2021,5,3.56,17.2
14704,2021-05-04,9.2,G,2021,5,3.56,17.2
14705,2021-05-05,3.4,G,2021,5,3.56,17.2
14706,2021-05-06,0.7,G,2021,5,3.56,17.2
14707,2021-05-07,0.6,G,2021,5,3.56,17.2
14708,2021-05-08,2.9,G,2021,5,3.56,17.2
14709,2021-05-09,8.4,G,2021,5,3.56,17.2
14710,2021-05-10,6.6,G,2021,5,3.56,17.2
14711,2021-05-11,9.4,G,2021,5,3.56,17.2
14712,2021-05-12,0.0,G,2021,5,3.56,17.2
14713,2021-05-13,0.1,G,2021,5,3.56,17.2
14714,2021-05-14,13.6,G,2021,5,3.56,17.2
14715,2021-05-15,11.0,G,2021,5,3.56,17.2
14716,2021-05-16,3.8,G,2021,5,3.56,17.2
14717,2021-05-17,0.4,G,2021,5,3.56,17.2
14718,2021-05-18,0.0,G,2021,5,3.56,17.2
14719,2021-05-19,0.0,G,2021,5,3.56,17.2
14720,2021-05-20,0.0,G,2021,5,3.56,17.2
14721,2021-05-21,2.4,G,2021,5,3.56,17.2
14722,2021-05-22,9.9,G,2021,5,3.56,17.2
14723,2021-05-23,7.3,G,2021,5,3.56,17.2
14724,2021-05-24,0.0,G,2021,5,3.56,17.2
14725,2021-05-25,17.2,G,2021,5,3.56,17.2
14726,2021-05-26,1.9,G,2021,5,3.56,17.2
14727,2021-05-27,0.0,G,2021,5,3.56,17.2
14728,2021-05-28,0.0,G,2021,5,3.56,17.2
14729,2021-05-29,0.0,G,2021,5,3.56,17.2
14730,2021-05-30,0.0,G,2021,5,3.56,17.2
14731,2021-05-31,0.0,G,2021,5,3.56,17.2
14732,2021-06-01,0.0,G,2021,6,0.49,6.8
14733,2021-06-02,0.0,G,2021,6,0.49,6.8
14734,2021-06-03,0.0,G,2021,6,0.49,6.8
14735,2021-06-04,0.0,G,2021,6,0.49,6.8
14736,2021-06-05,0.0,G,2021,6,0.49,6.8
14737,2021-06-06,0.2,G,2021,6,0.49,6.8
14738,2021-06-07,0.5,G,2021,6,0.49,6.8
14739,2021-06-08,0.0,G,2021,6,0.49,6.8
14740,2021-06-09,0.0,G,2021,6,0.49,6.8
14741,2021-06-10,0.0,G,2021,6,0.49,6.8
14742,2021-06-11,5.0,G,2021,6,0.49,6.8
14743,2021-06-12,0.0,G,2021,6,0.49,6.8
14744,2021-06-13,0.0,G,2021,6,0.49,6.8
14745,2021-06-14,2.0,G,2021,6,0.49,6.8
14746,2021-06-15,0.0,G,2021,6,0.49,6.8
14747,2021-06-16,0.0,G,2021,6,0.49,6.8
14748,2021-06-17,0.0,G,2021,6,0.49,6.8
14749,2021-06-18,0.0,G,2021,6,0.49,6.8
14750,2021-06-19,0.2,G,2021,6,0.49,6.8
14751,2021-06-20,6.8,G,2021,6,0.49,6.8
14752,2021-06-21,0.0,G,2021,6,0.49,6.8
14753,2021-06-22,0.0,G,2021,6,0.49,6.8
14754,2021-06-23,0.0,G,2021,6,0.49,6.8
14755,2021-06-24,0.0,G,2021,6,0.49,6.8
14756,2021-06-25,0.0,G,2021,6,0.49,6.8
14757,2021-06-26,0.0,G,2021,6,0.49,6.8
14758,2021-06-27,0.0,G,2021,6,0.49,6.8
14759,2021-06-28,0.0,G,2021,6,0.49,6.8
14760,2021-06-29,0.0,G,2021,6,0.49,6.8
14761,2021-06-30,0.0,G,2021,6,0.49,6.8
14762,2021-07-01,1.9,G,2021,7,2.86,21.1
14763,2021-07-02,4.9,G,2021,7,2.86,21.1
14764,2021-07-03,0.0,G,2021,7,2.86,21.1
14765,2021-07-04,0.9,G,2021,7,2.86,21.1
14766,2021-07-05,1.1,G,2021,7,2.86,21.1
14767,2021-07-06,2.1,G,2021,7,2.86,21.1
14768,2021-07-07,0.0,G,2021,7,2.86,21.1
14769,2021-07-08,0.0,G,2021,7,2.86,21.1
14770,2021-07-09,20.2,G,2021,7,2.86,21.1
14771,2021-07-10,8.3,G,2021,7,2.86,21.1
14772,2021-07-11,0.0,G,2021,7,2.86,21.1
14773,2021-07-12,0.0,G,2021,7,2.86,21.1
14774,2021-07-13,0.7,G,2021,7,2.86,21.1
14775,2021-07-14,0.0,G,2021,7,2.86,21.1
14776,2021-07-15,0.0,G,2021,7,2.86,21.1
14777,2021-07-16,0.0,G,2021,7,2.86,21.1
